words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('pencil', 'pens')	5.923219266879066	(1831.0, 968.0)	228.0	['4056452515', '3823471915', '1669857268', '808976108', '3435389549', '818832673', '915534709', '3558309807', '973101329', '245656617']	(['1259904890', '1597216225', '4229167516', '2922604536', '123615251', '1890405421', '2922043485', '18641907', '1998532460', '49929024'], ['1002588896', '4222506274', '1669857268', '2776461776', '1920890607', '1374510903', '210325986', '3095862879', '463556928', '3750281998'])
('windshield wipers', 'bumper')	5.921640741705311	(1.0, 7786.0)	1.0	['2034048633']	(['2034048633'], ['2226627854', '354253863', '3171390628', '3628207110', '781446311', '1101969514', '768823547', '3161900260', '3100866661', '4053371157'])
('ski', 'ski boot')	5.918995258724889	(3287.0, 19.0)	8.0	['762056626', '4143997249', '2430997080', '2533527296', '1803709692', '206160153', '2143463356', '1825891551']	(['3837086129', '2743866371', '3967753726', '1158117558', '2495044132', '1431950247', '3085765032', '2611517415', '4267701862', '3185399652'], ['58839657', '2950789173', '1803709692', '206160153', '2533527296', '1905072087', '3355039814', '2563882365', '1825891551', '680473365'])
('seasoning', 'pie')	5.917603180543717	(53.0, 295.0)	2.0	['2036531581', '2412441977']	(['353999878', '613738722', '2094271860', '1558052478', '1237021495', '4130865987', '1197661568', '1258273982', '3566767400', '4016828297'], ['1485522540', '3290921703', '2349864162', '1030865075', '2097535944', '2421772744', '1877772739', '4210978144', '327721455', '953525693'])
('pasture', 'cows')	5.917258949505508	(91.0, 4039.0)	47.0	['884469018', '2599466853', '2166986505', '3345732780', '1973968231', '1685014815', '2717141692', '2319167136', '3839914616', '1776225870']	(['940488294', '121125353', '2319167136', '95846973', '1450205359', '3561185607', '2128622864', '1372785600', '2310101231', '1001989400'], ['3012658122', '2708819066', '2640313775', '187872056', '1122598326', '1579937396', '2783591688', '4242367256', '3672061234', '3277964531'])
('prongs', 'biscuit')	5.911863368867017	(185.0, 85.0)	2.0	['2161728975', '2388182732']	(['3052863347', '956907143', '147414229', '2594324316', '1638141249', '1968018694', '622341977', '3637927688', '4071881548', '1137650639'], ['4235024846', '2821688403', '1286352323', '3252962436', '2388249304', '3631317488', '3370465539', '2161728975', '2056546517', '1605535367'])
('tissue', 'hand towel')	5.9114183168839585	(138.0, 57.0)	1.0	['1939646695']	(['3384258400', '2427184082', '154557654', '823806191', '3520772199', '3038481916', '851619358', '2713540538', '1776564923', '3395774322'], ['835507858', '1037643325', '3126932731', '3570721080', '3709231972', '2050176391', '2690681328', '4955081', '3101275629', '439725869'])
('mat', 'air vent')	5.9086253735932415	(7888.0, 2.0)	2.0	['3159906277', '1313798162']	(['2297722529', '1933316761', '2520811149', '1503052413', '739688445', '1351375480', '1420242551', '2117329448', '1067484849', '3701129471'], ['3159906277', '1313798162'])
('blueberry', 'olive')	5.907172675072752	(1367.0, 1410.0)	244.0	['741133416', '2761941451', '1397349475', '191882719', '1692285097', '2947689598', '1609831940', '15722536', '3326190931', '3650981221']	(['3234582792', '503718503', '3109871400', '1988321460', '1392115650', '3051602776', '421370669', '3010703557', '4137282664', '2564423226'], ['766522691', '350077519', '2480077384', '1785028672', '871153191', '1363435729', '2636892134', '4193754849', '164611798', '2419110712'])
('ski poles', 'snowsuit')	5.906852098904377	(439.0, 36.0)	2.0	['2940591729', '2159436727']	(['705351696', '2120465409', '3507264771', '924512400', '3858058131', '921128332', '2133272379', '725015557', '3785476417', '450316731'], ['3720292808', '2940591729', '2183912998', '87628022', '4232333052', '567321821', '1752576754', '240915193', '3620265489', '1026563574'])
('shrubs', 'skate park')	5.904576785067241	(44.0, 180.0)	1.0	['504058120']	(['2931034106', '3394800941', '2831247454', '1423012721', '3436676618', '3869071506', '1102883470', '2536664191', '1279955080', '1497011813'], ['2376922519', '3914447902', '86797370', '2075556002', '642719500', '3058234628', '2894121628', '965330285', '1845030463', '2757678440'])
('baseball game', 'pitcher')	5.903420046939417	(11.0, 4325.0)	6.0	['1638092902', '3699758505', '2663968858', '2448485413', '2175007974', '2155437745']	(['3667990770', '910127606', '1971059300', '2155437745', '1760995205', '1638092902', '2663968858', '2175007974', '3469005685', '3699758505'], ['3864064066', '474241887', '2225994342', '841876277', '2617918725', '2987717653', '3808231500', '814794563', '397312667', '3879051359'])
('airplanes', 'tarmac')	5.9025946238632505	(25.0, 2222.0)	7.0	['3603854110', '3210958102', '3555159426', '963890522', '1213448818', '200386983', '2051413501']	(['1005927872', '1350459084', '752021662', '817221270', '963890522', '1072461517', '200386983', '874709746', '2165425511', '2899458729'], ['1211486509', '2680723645', '2929673892', '3794596612', '1023969463', '3214743411', '665473686', '323612431', '3892779231', '2979780802'])
('tusk', 'elephants')	5.899770780157881	(2264.0, 1631.0)	464.0	['3650910433', '13154829', '3596222645', '10687894', '1013634332', '1529757912', '62714533', '3751935122', '1634538919', '2906406545']	(['3740922557', '169986570', '2535481735', '1515087076', '3685341192', '685702418', '2672663290', '91341890', '3744778573', '3376339995'], ['2887173804', '230050070', '3545888606', '3844220499', '3564465423', '2763904295', '916740470', '13154829', '410588857', '4216210489'])
('jet', 'planes')	5.898902677614719	(1004.0, 595.0)	75.0	['2074588689', '3695558041', '2878870653', '3895360062', '150674947', '808477086', '2446670288', '1590450257', '168879771', '2374073290']	(['3910746484', '3022541373', '3593681395', '770836891', '4283995589', '29584151', '267306371', '272327777', '86782913', '473322767'], ['922262463', '1524107736', '3276634215', '1198032898', '150674947', '2616875534', '2583200865', '2728945623', '2972079678', '1351648102'])
('bed frame', 'skylight')	5.895526949547324	(108.0, 74.0)	1.0	['2041700325']	(['2880518054', '2736486246', '1379451398', '1624382212', '2350252368', '2864446632', '4078234370', '3712163462', '2699097808', '2408698658'], ['2013003087', '1170037298', '4011675309', '277028002', '2041700325', '3044654984', '2165866540', '4237746030', '3422413944', '161893285'])
('harness', 'halter')	5.891707509493692	(1618.0, 119.0)	24.0	['4218378449', '4249946413', '3503946395', '553147568', '3803085944', '93346292', '190274975', '2433588533', '3899708670', '303034670']	(['112450396', '671268936', '555482910', '3681934438', '1793016975', '2288473589', '142102605', '1392243086', '458226847', '1519221190'], ['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'])
('carton', 'eggs')	5.891540779186683	(523.0, 1749.0)	114.0	['3402468301', '1410513275', '1090471883', '2617477369', '4106337031', '3042928006', '2711374715', '1246481730', '897204304', '2218547574']	(['18047295', '3950286369', '1891856484', '4158243072', '3163436613', '2685916780', '1590662040', '20873128', '3687463146', '1787510392'], ['2748876534', '1007844105', '3965775550', '4261297144', '1111827237', '2094279636', '3496166982', '3924923870', '1397057972', '944037944'])
('potatoes', 'produce')	5.889235717782728	(1927.0, 505.0)	121.0	['38499658', '2093644058', '3376661460', '1460477542', '1521997023', '2756975635', '3898969190', '1854641342', '2684207729', '1085927889']	(['2597598265', '1241408462', '2531907326', '2374318856', '3511333865', '2483390712', '1520505803', '2779528855', '1245851551', '2152449479'], ['2389574276', '3274146860', '549415055', '2560170486', '2319675334', '4203184909', '4285154292', '2005430715', '1211347972', '2532285455'])
('stem', 'player')	-5.88290047316469	(24365.0, 85551.0)	2.0	[]	(['4154349664', '2083988493', '600475872', '178988932', '3671005853', '716826970', '3484205687', '491413521', '2641432227', '1438699274'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('ski poles', 'skier')	5.88212131764666	(439.0, 2620.0)	142.0	['12210731', '2017314535', '2472110227', '1343012495', '2343195608', '2159436727', '689695824', '2370461653', '2627607967', '2023882087']	(['705351696', '2120465409', '3507264771', '924512400', '3858058131', '921128332', '2133272379', '725015557', '3785476417', '450316731'], ['3977989058', '3835710161', '357787800', '4140043152', '1579880950', '1208224959', '1752102626', '4096280793', '3979127566', '563413840'])
('skillet', 'burner')	5.882103929215183	(162.0, 1350.0)	27.0	['3995928267', '617649946', '3496592812', '1928565050', '3772584605', '3575509672', '1689024207', '2547315444', '2595419235', '298043772']	(['3417311479', '1958100607', '491486229', '1947725473', '2547315444', '1715204189', '222472859', '1383805262', '4034711250', '3229425618'], ['2933446268', '79058227', '3615156482', '151274306', '1503235322', '1021932278', '2926679378', '2122438832', '3474086863', '790970069'])
('game controller', 'controller')	5.8782225825072105	(13.0, 2502.0)	4.0	['268185160', '400335443', '3384186483', '3562616013']	(['259984899', '3562616013', '1842471218', '759511020', '3384186483', '2402786087', '268185160', '2749203263', '3916348055', '2983741818'], ['2763813509', '4101958291', '2593256601', '3708443689', '2353204647', '2510628440', '185944350', '1681187906', '4224352889', '2861254138'])
('sandwhich', 'mustard')	5.877448117678989	(99.0, 411.0)	5.0	['771722240', '3625300502', '14859488', '1987494147', '535668716']	(['2490410134', '946654746', '3419318934', '108058073', '1559734361', '3575647730', '625620431', '1276338334', '646614260', '1973630143'], ['585064218', '2985508297', '1394428455', '3607883229', '1164786469', '3016760158', '26627916', '387147740', '2881122691', '2206192031'])
('platform', 'train station')	5.874599516174996	(6155.0, 1013.0)	764.0	['2717736382', '1753279102', '1527195538', '3727207105', '1940813048', '54886448', '4032001444', '781589676', '634383889', '3292309686']	(['3024506883', '3894759188', '3120028767', '2963661707', '2631382917', '3895464128', '4269319926', '228969690', '969467990', '167524041'], ['1736385297', '1421684462', '3187957001', '578434216', '1062439485', '218608837', '2800662426', '2425845016', '228969690', '1611024213'])
('shades', 'shutters')	5.874478753909962	(14.0, 583.0)	1.0	['2258722330']	(['3177148333', '962229514', '3100502711', '1913164508', '3190525155', '2951244980', '870659284', '1666046830', '2333325413', '3641834998'], ['1040329181', '1746538858', '3262929777', '3865185125', '813459784', '1661301082', '2045024620', '3755085979', '1208257268', '264290825'])
('clothes', 'closet')	5.871254706207812	(3953.0, 551.0)	266.0	['1641368771', '388098967', '4131519949', '1968037532', '3937022221', '2152217484', '928597078', '430309606', '3360619440', '873658658']	(['3949187469', '1229337355', '1206320122', '2946749530', '1626353397', '4049084877', '191139781', '2009908406', '3361327855', '941981599'], ['2768098600', '3631295169', '468543279', '1190406225', '3634851559', '2580634554', '2838068992', '333643022', '1262027157', '1935160789'])
('cheek', 'lip')	5.871026960036234	(271.0, 272.0)	9.0	['1919816790', '2906829899', '4082759406', '850998994', '286319350', '2960237345', '4050803957', '2823935575', '2302659273']	(['1913090325', '1572436397', '642550260', '2683567028', '4197662540', '3079283284', '3233728823', '3579934876', '1214532116', '4082759406'], ['713870262', '3207331099', '53871835', '111081620', '2350671177', '1736943689', '911531679', '3735668380', '1211652051', '964129059'])
('image', 'garden')	-5.8700050015303775	(67680.0, 15202.0)	1.0	[]	(['2378746497', '177106131', '2184193509', '1790229006', '74469375', '1250204966', '1419493845', '2206698052', '465401212', '3385885687'], ['3086649930', '233422234', '2306204859', '2095077957', '936714770', '207998231', '260316047', '453936133', '1861135898', '2026248530'])
('soap', 'vanity')	5.869474466031416	(816.0, 382.0)	38.0	['1075842303', '464694847', '410667482', '563785300', '1079275970', '1980104182', '305648805', '2420806191', '2576905305', '2502227407']	(['1439523232', '393626229', '3494263056', '1857216244', '3077070375', '3502875409', '854630144', '3436428695', '3214062165', '1904356812'], ['4191590490', '3387147042', '1881503137', '2491722583', '1037638686', '4181696883', '257672911', '4109007841', '1207646744', '4120808918'])
('platform', 'train platform')	5.869021158805378	(6155.0, 4.0)	3.0	['2980125779', '1257429863', '838298172']	(['3024506883', '3894759188', '3120028767', '2963661707', '2631382917', '3895464128', '4269319926', '228969690', '969467990', '167524041'], ['3445105711', '2980125779', '1257429863', '838298172'])
('pillows', 'uniform')	-5.868467536828352	(22678.0, 90598.0)	2.0	[]	(['210509234', '2247551247', '1576640674', '2441063134', '3934517738', '2931733558', '908098133', '1289969941', '1107461345', '2549509199'], ['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'])
('bun', 'sandwich')	5.867516556663177	(1746.0, 4166.0)	885.0	['2540938016', '4005202919', '2834435679', '2469797042', '3463130165', '3229729616', '574302236', '4133106082', '3885427617', '2947736682']	(['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'], ['4047492021', '3664629983', '2278388518', '1898992398', '281472891', '2930154710', '2619890835', '1881162938', '631219554', '1776287200'])
('cucumber', 'avocado')	5.867193050946171	(1768.0, 851.0)	183.0	['3180998457', '2858444946', '3451723017', '681268310', '483143283', '732353944', '947893459', '2336249764', '453999602', '529644115']	(['339028721', '2735861662', '1916977294', '3032977856', '598879915', '3896698213', '2291707710', '3308073421', '3974870034', '159935995'], ['4290154526', '4032965907', '3517160441', '2909044146', '2043871057', '441378393', '3080545487', '4033875313', '110198508', '506191514'])
('jersey', 'kitchen')	-5.861269156181931	(54932.0, 18567.0)	1.0	[]	(['4157159604', '2227577970', '1496079276', '875762728', '2179832886', '1598823862', '1952708955', '1480710904', '3422705937', '2799305465'], ['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'])
